id,texto,idioma,lemas,embedding,pais,topic_id,topic_prob
Espanha_0001,"Ayer subí un post sobre la depilación y muchas ""confesásteis"" que lo hacíais por los demás. Pues claro, todas empezamos porque es ""lo que hacen las mujeres"". Porque no vemos mujeres con vello en ningún sitio. Con el tiempo acabas haciéndolo por comodidad, por suavidad, o lo haces a veces, o para hacer deporte, o dejas de hacerlo. Lo hagas o no, y el motivo por el que lo hagas, es algo que nadie puede ni debe juzgar. Luchar contra una imposición tan grande es muy difícil. Si quieres dejar de depilarte pero te puede el qué dirán, date tiempo, no pasa nada :)",Espanhol,"['ayer' 'subí' 'uno' 'post' 'sobre' 'el' 'depilación' 'y' 'mucho'
 'confesásteis' 'que' 'él' 'hacíai' 'por' 'el' 'demás' 'pues' 'claro'
 'todo' 'empezar' 'porque' 'ser' 'él' 'que' 'hacer' 'el' 'mujer' 'porque'
 'no' 'ver' 'mujer' 'con' 'vello' 'en' 'ningún' 'sitio' 'con' 'el'
 'tiempo' 'acabas' 'haciéndolo' 'por' 'comodidad' 'por' 'suavidad' 'o'
 'él' 'hacer' 'a' 'veces' 'o' 'para' 'hacer' 'deporte' 'o' 'deja' 'de'
 'hacer él' 'él' 'hagar' 'o' 'no' 'y' 'el' 'motivo' 'por' 'el' 'que' 'él'
 'hagar' 'ser' 'algo' 'que' 'nadie' 'poder' 'ni' 'deber' 'juzgar' 'luchar'
 'contra' 'uno' 'imposición' 'tanto' 'grande' 'ser' 'mucho' 'difícil'
 'si' 'querer' 'dejar' 'de' 'depilarte' 'pero' 'tú' 'poder' 'el' 'qué'
 'dirán' 'date' 'tiempo' 'no' 'pasar' 'nada']","[ 1.20808095e-01  1.18319944e-01 -4.96001132e-02  2.12941378e-01
  1.46100521e-01  9.25804749e-02  6.38843328e-02 -1.80107713e-01
  2.97918133e-02  1.28778249e-01  1.09226972e-01  3.21893066e-01
 -1.52266517e-01  6.25005662e-02 -7.06488118e-02  1.96934164e-01
 -1.14990547e-01  6.13811612e-03 -1.64267778e-01  3.31157267e-01
 -9.07222629e-02 -1.16518177e-02  1.01314344e-01  1.63020249e-02
  3.41930706e-03 -1.62327617e-01 -1.32535979e-01 -1.09141618e-01
 -3.73360902e-01 -3.55791338e-02 -2.97936112e-01 -1.06122978e-01
  2.28785500e-01  2.28415281e-01 -1.09826982e-01 -3.23933782e-03
  1.73483163e-01  2.38360673e-01  1.01576336e-01  3.16829905e-02
 -4.22964320e-02 -1.60624892e-01  8.57143849e-03  1.99211091e-01
 -3.56567614e-02  1.18856989e-01  1.98555082e-01  1.20146625e-01
  1.28010690e-01 -2.59736449e-01  5.19817285e-02 -8.55227113e-02
 -1.21968478e-01  5.06721660e-02  4.42130268e-02 -1.79721922e-01
  2.76229709e-01 -5.05428687e-02 -1.25226736e-01  9.51263309e-02
 -1.12378865e-01 -2.99693812e-02 -1.07702101e-02  1.44073516e-01
  5.13237789e-02 -1.38877094e-01 -4.34084907e-02  4.51935530e-02
 -1.65061876e-01  8.68753493e-02 -4.97171283e-02  8.44745710e-02
 -1.86739743e-01  2.29734287e-01 -1.77376978e-02 -4.24668286e-03
  2.18509421e-01 -1.49077013e-01  1.07197635e-01 -2.80289613e-02
 -9.17675346e-02  4.53384519e-02  2.33106002e-01  3.75911929e-02
 -1.77841306e-01 -1.82905002e-03 -2.55053848e-01  3.69694941e-02
 -7.37275034e-02  3.00038066e-02 -3.34278107e-01  1.21767409e-01
  1.58459157e-01 -1.01406619e-01  8.38150233e-02  2.64282733e-01
 -2.11194187e-01  2.81335693e-02 -8.47400725e-02  6.97951317e-02
  2.96217613e-02  3.35350513e-01 -5.05612455e-02 -1.38720572e-01
  1.92251712e-01 -2.64855087e-01 -7.16906786e-02 -6.47652373e-02
 -8.61851797e-02  5.52063882e-02 -1.76486418e-01  1.46203101e-01
 -6.03155270e-02 -1.25875562e-01 -2.11610168e-01  6.72502741e-02
 -1.48185790e-01  1.85568422e-01  8.52022395e-02  1.26550138e-01
 -2.73497999e-01  9.10300761e-02 -7.00066686e-02  9.75134820e-02
  1.92258090e-01 -1.97570965e-01 -1.03343405e-01 -6.54578581e-02
  1.07821107e-01 -7.04371706e-02 -1.36445120e-01 -2.64437636e-03
 -2.52412677e-01 -2.69918777e-02 -1.20392159e-01 -2.35171899e-01
  2.61087328e-01 -1.90815516e-03  3.35425645e-01 -1.08358465e-01
  5.98294921e-02  1.32825017e-01  3.66427839e-01  4.36427891e-02
  4.33611423e-02  1.32905990e-01 -2.64788624e-02  2.88989171e-02
  1.32438987e-01  1.75164759e-01 -2.12974958e-02  5.39773591e-02
 -1.80260196e-01 -1.58289582e-01 -1.22307330e-01 -1.96823388e-01
  5.75496107e-02  2.00710148e-02 -1.63508177e-01 -1.99816808e-01
  1.08895540e-01  1.09068453e-01 -1.71680242e-01 -1.71059482e-02
  2.13885471e-01  2.92790122e-04  1.27498686e-01  1.62482646e-03
  4.50477563e-02  3.26123610e-02  1.70451283e-01 -1.22627228e-01
 -5.63670844e-02  6.88701719e-02 -4.32667742e-03  1.37745008e-01
 -3.77277493e-01  1.20782204e-01  1.47705838e-01  5.84298745e-02
  2.20848441e-01  5.57902195e-02 -2.49176305e-02  1.55317243e-02
 -1.25928104e-01 -1.32947922e-01 -2.63475567e-01  5.61166741e-02
 -5.05221784e-02 -6.85978234e-02 -4.63180766e-02  1.75357983e-02
  5.29060513e-03  1.42811641e-01  1.04332283e-01  1.57819524e-01
 -1.20146550e-01  2.90428817e-01  3.04745510e-03  6.07574582e-02
 -4.57044095e-01 -1.09872438e-01  2.62090892e-01 -1.30396066e-02
  1.67028129e-01 -6.01650476e-02  4.40063924e-02 -3.52519214e-01
  3.45525354e-01  1.12649277e-01 -1.28745615e-01  9.24746841e-02
 -8.10644701e-02 -1.27713948e-01  1.10829324e-01  2.60254025e-01
 -3.30468379e-02  1.08924016e-01  2.86508314e-02  1.10972404e-01
 -1.07515700e-01 -4.87111956e-02 -8.41653943e-02 -1.03991076e-01
 -8.50694105e-02 -7.49374554e-02  2.09945485e-01  1.73704922e-01
 -1.16183713e-01  1.05927445e-01 -1.06956072e-01 -3.28878999e-01
  6.02606572e-02  8.48981440e-02 -1.01662353e-01 -4.65475440e-01
 -3.53969671e-02  6.27158582e-02 -1.20003102e-02  2.95344554e-03
 -2.13541895e-01 -6.48704618e-02 -1.84087604e-02 -3.65879610e-02
 -2.47119635e-01  2.38084897e-01  2.99088750e-02 -3.04324133e-03
  7.37163797e-02  8.42373148e-02  2.23482847e-02 -1.06740005e-01
  1.15080729e-01  1.92283213e-01 -2.09872916e-01 -4.22742069e-02
 -1.73467681e-01 -8.41907933e-02  5.97096235e-02  3.37377153e-02
 -3.34190995e-01  1.05621085e-01 -9.31060091e-02 -9.11825821e-02
 -5.99901862e-02 -2.64173299e-02 -2.26583004e-01  5.66723496e-02
  1.33299828e-02 -2.52648085e-01 -5.08748710e-01  7.84126967e-02
  1.76852897e-01 -5.60122281e-02  4.50828858e-02 -5.26247919e-02
  2.66672224e-01 -2.09984720e-01 -2.04012379e-01 -2.73758292e-01
 -4.55279611e-02  5.51385656e-02  1.78780422e-01  3.39955896e-01
 -9.37544405e-02  3.39724392e-01 -1.46196127e-01  5.72330579e-02
  2.58113265e-01  1.26100145e-03  5.76134622e-02  1.21957019e-01
 -1.81951568e-01 -1.60362013e-02  9.12783444e-02  1.49061829e-02
 -1.94776744e-01  8.41603056e-02  8.36678967e-02 -8.35192725e-02
  6.68176785e-02 -2.14586601e-01 -1.96605548e-01 -1.86497159e-03
  1.18600249e-01 -8.47661346e-02  2.74419606e-01  1.00427777e-01
 -2.51259178e-01  4.48888317e-02 -2.08088249e-01  1.93158060e-01
  7.42070079e-02 -4.28430215e-02  2.57216334e-01 -1.25097826e-01
 -2.11000800e-01  2.61736922e-02 -7.64807984e-02 -1.23490721e-01
  4.87372186e-03 -2.82399319e-02  1.83670282e-01  3.28116566e-02
  1.10032573e-01  6.52897283e-02  9.36200470e-02  3.78266461e-02
 -4.77748588e-02 -8.85131657e-02  2.27593984e-02 -5.27318604e-02
  1.41499057e-01  2.81211827e-02  1.68952420e-02 -1.11047074e-01
 -1.55548006e-01 -1.83417141e-01 -1.35465667e-01 -7.15276375e-02
  2.26226345e-01 -2.17432261e-01 -4.27897274e-02  9.88955498e-02
  4.64091375e-02  4.17098589e-02 -8.50110576e-02  8.61886069e-02
  6.50206730e-02 -1.36780113e-01  3.84589165e-01  1.61026686e-01
  1.40793830e-01  1.62400957e-02  6.24468811e-02 -3.97938341e-02
  8.34956318e-02 -7.44404048e-02 -1.88860707e-02  1.85591783e-02
 -3.04854184e-01 -4.02639173e-02  3.33000347e-02  2.78002530e-01
 -7.09339306e-02 -1.74370214e-01 -9.44649950e-02  1.19078815e-01
 -2.66677350e-01  1.23007074e-01  2.44402155e-01 -1.11478500e-01
  1.51880443e-01  5.37419058e-02 -6.75874017e-03 -2.25477368e-01
  1.06588388e-02  2.18026280e-01 -9.90494527e-03  1.72278255e-01
  2.35563248e-01 -7.36929253e-02  1.63005769e-01  3.43279019e-02]",Espanha,0,1.0
Espanha_0002,"No hay cosas de niños y cosas de niñas, una educación sin estereotipos ni roles de género es la clave para un futuro igualitario. Nuestros gustos y preferencias no nos definen ¡Etiqueta a las rebeldes que conozcas!",Espanhol,"['no' 'haber' 'cosa' 'de' 'niños' 'y' 'cosa' 'de' 'niñas' 'uno'
 'educación' 'sin' 'estereotipo' 'ni' 'rol' 'de' 'género' 'ser' 'el'
 'clave' 'para' 'uno' 'futuro' 'igualitario' 'nuestro' 'gusto' 'y'
 'preferencia' 'no' 'yo' 'definir' 'etiqueta' 'a' 'el' 'rebelde' 'que'
 'conozca']","[-6.09837240e-03  3.10113251e-01 -1.34743810e-01 -2.09851898e-02
  2.05427915e-01  1.69190448e-02 -2.18587279e-01 -3.93789768e-01
  1.92199975e-01  2.05163315e-01  2.58154184e-01  1.76685618e-03
  1.15076132e-01 -5.59091680e-02  2.22443074e-01  9.99065191e-02
 -2.61407226e-01 -1.59147590e-01 -8.14043283e-02  1.46308737e-02
 -2.81693250e-01 -5.10693267e-02  7.22051486e-02  6.94254637e-02
 -2.94329915e-02 -2.40387231e-01  1.13305248e-01  4.89045605e-02
 -1.86960697e-01 -2.72966802e-01 -7.34986514e-02  5.43645443e-03
  2.29157090e-01  2.38321617e-01 -4.27211151e-02 -5.18573157e-04
  4.24902231e-01 -7.57724466e-03  2.58761644e-03  5.10414504e-02
  2.31019668e-02 -1.27496362e-01  2.15565264e-02  9.62811932e-02
 -8.01649839e-02 -1.22922957e-01 -9.56601556e-03  5.50183840e-02
 -2.98443019e-01 -1.70636684e-01  1.01967771e-02  1.07656956e-01
 -2.47735217e-01  2.06055760e-01  6.21455535e-02 -2.98496224e-02
 -6.13536760e-02 -1.67854473e-01 -7.27638602e-02 -2.61644959e-01
 -2.22841471e-01  8.20417795e-03  1.03609405e-01 -7.59155154e-02
 -1.30642101e-01 -3.68792593e-01 -1.49221092e-01  1.29646346e-01
 -1.27933547e-01  1.16138160e-01  2.55442917e-01  6.69896081e-02
 -1.14375288e-02  2.78566182e-01  2.19157174e-01  8.66905376e-02
  2.55531877e-01 -1.12664506e-01  2.66997814e-01  8.09092894e-02
  9.46174748e-03  6.59468174e-02  1.26005277e-01 -1.23632543e-01
 -9.21762586e-02 -2.48387083e-01 -3.97298396e-01 -7.71589205e-02
 -8.08548927e-02 -1.08148031e-01 -3.76185834e-01  1.04435973e-01
  1.68772593e-01  3.02329101e-02  8.28761831e-02  3.46183777e-01
 -3.92641500e-02  2.55544279e-02 -2.50092208e-01  1.09198056e-01
 -1.34352058e-01  1.07136525e-01  1.97272152e-01 -3.83663513e-02
  7.22429901e-02 -6.61229119e-02 -1.28348619e-01 -1.90270767e-01
  8.08663219e-02 -1.70363098e-01 -4.02287655e-02 -3.00358564e-01
 -7.48815481e-03  1.06824361e-01 -1.22779422e-01 -3.47822815e-01
  1.47129102e-02 -2.79918034e-02 -4.39018011e-03  3.42927985e-02
 -8.25086683e-02  2.15737849e-01 -1.04812749e-01 -1.66742712e-01
  3.43202204e-01 -2.18772795e-02 -3.91486213e-02  1.87769815e-01
 -8.08301643e-02 -3.23078670e-02 -6.06104918e-02 -1.51490852e-01
 -1.48780057e-02  5.08439317e-02  1.15441568e-01 -1.85787365e-01
 -3.94998491e-02  2.33805880e-01 -3.32097374e-02 -3.51817049e-02
  1.21774927e-01  5.33836007e-01  2.61780530e-01  1.04864120e-01
 -6.14021681e-02  7.42105097e-02  3.15039963e-01  1.06136851e-01
  8.57421383e-02  2.42583871e-01  2.71038711e-02 -1.05992913e-01
 -1.30084917e-01 -1.24996245e-01 -1.42620996e-01  4.95978035e-02
 -5.52362241e-02 -1.53109431e-03 -4.60088477e-02  2.20641658e-01
  5.13860323e-02  2.22666606e-01  6.67635724e-02 -5.77550642e-02
 -9.89017636e-02  1.69686861e-02  6.46616742e-02  1.50127485e-01
  2.39308566e-01 -3.72820422e-02  3.11856009e-02 -6.64405450e-02
  2.94802248e-01  3.47223505e-02  4.95903015e-01 -1.48866966e-01
 -4.23999399e-01  1.27378792e-01  1.34584889e-01  6.79812580e-02
  1.10830866e-01 -1.53787419e-01 -1.53836474e-01 -2.09130719e-01
 -1.86673552e-01  1.08271174e-01 -1.35422617e-01 -1.91025481e-01
 -1.48764715e-01 -9.77338925e-02 -3.63786444e-02 -2.31338948e-01
  1.15901239e-01 -5.43496870e-02  9.43997949e-02 -1.96347699e-01
  1.25179544e-01 -7.99979456e-03  3.11269075e-01 -3.96547131e-02
 -4.93545860e-01 -1.14973679e-01  1.60230286e-02  6.09338060e-02
  2.64739335e-01 -7.66450837e-02  4.96541768e-01 -1.12632513e-01
 -1.04061596e-01  1.24345981e-01  9.57873017e-02  8.41412880e-03
  1.98075660e-02 -4.83375601e-02  3.03576887e-01  2.57909149e-02
  3.95576894e-01  7.60925189e-02 -1.55604377e-01  2.08064750e-01
 -8.53512213e-02  1.69965103e-01  2.58863103e-02 -6.42210618e-02
 -9.10726190e-03 -3.38076353e-02 -8.25270414e-02  2.53031343e-01
  4.92479019e-02 -4.75542359e-02  3.34705636e-02 -1.53192669e-01
  9.56942886e-02  2.57980317e-01 -1.66249171e-01 -1.81586593e-01
  5.26143134e-01 -7.25868577e-03 -2.56316513e-01 -2.68016428e-01
  4.05576155e-02 -2.80677285e-02  7.85432905e-02  1.34209339e-02
 -8.21977761e-03  5.60571015e-01 -4.00911033e-01  2.30451114e-02
  6.76109418e-02  6.12019971e-02  3.18692103e-02 -1.46176174e-01
  1.32493889e-02 -1.94193929e-01  2.19480738e-01  1.22838773e-01
  2.59135533e-02 -1.49162263e-01  3.95165503e-01  2.19631474e-02
 -1.20046869e-01  3.65305468e-02 -2.28165332e-02 -3.12479846e-02
 -6.30355030e-02 -1.43653467e-01 -4.61922824e-01 -1.48085386e-01
  1.26550421e-02  2.46192813e-01 -5.76160550e-02  1.95762724e-01
  2.42534742e-01 -1.82991862e-01 -8.62692147e-02 -2.45002396e-02
  9.38398018e-02 -4.35205698e-02  1.29827037e-01 -1.79345265e-01
  3.09216548e-02  8.19743145e-03  3.03854495e-01  2.17118070e-01
 -2.53168028e-02  2.11065501e-01 -6.50711656e-02 -8.26145038e-02
  1.58699408e-01  5.18879183e-02  3.17725493e-03  9.90479365e-02
  2.84428503e-02  1.28489703e-01  1.46510407e-01 -1.34182438e-01
 -3.56415570e-01 -1.04781233e-01  2.45423019e-02  2.11159155e-01
  1.23171732e-01 -5.52793499e-03  7.02902749e-02  7.75919482e-02
  1.04571462e-01 -9.51685756e-02  1.21080197e-01  4.58840805e-04
 -9.99480486e-04  9.63718146e-02 -1.72647029e-01  5.79084754e-02
 -2.55795140e-02 -1.08512146e-02  3.49846222e-02 -2.71446228e-01
 -3.09332877e-01 -2.07187012e-01 -4.34946828e-02  8.31845310e-03
  1.55706897e-01  4.69405465e-02 -7.61437789e-02  4.29940894e-02
 -1.33724287e-01  2.75215390e-03  2.03466624e-01 -2.33930260e-01
  2.28841286e-02  3.33655357e-01 -2.64241189e-01  4.84261103e-02
 -8.20967183e-02 -1.18289227e-02 -3.05509008e-02  2.15244561e-01
 -1.83229491e-01 -1.22162990e-01 -1.18170254e-01  4.27391455e-02
  1.79980680e-01  1.00269914e-02 -3.37717861e-01 -1.31292045e-01
 -6.47917390e-02 -1.99898221e-02 -1.82198733e-01 -2.05967560e-01
 -2.57071912e-01 -8.94176811e-02  7.70356804e-02  8.99831299e-03
 -3.20430622e-02 -1.41947806e-01  1.47228688e-01 -3.13927859e-01
 -2.51982659e-01  1.54953018e-01  2.80813277e-01 -2.87097365e-01
  4.68488522e-02  2.67209504e-02  2.31034756e-01  9.17114615e-02
 -3.27264875e-01 -6.73797505e-04  1.01259477e-01  2.14990124e-01
 -4.12717015e-01 -3.72619256e-02  1.48575634e-01 -2.80620642e-02
  1.10467538e-01 -7.18218610e-02  1.49549618e-01 -3.24448884e-01
 -7.84302726e-02  2.25019842e-01 -2.19717428e-01 -7.56354854e-02
  2.77858764e-01 -6.24077134e-02  1.51794121e-01 -1.10053562e-01]",Espanha,0,1.0
Espanha_0003,"Más allá de las diferencias entre el cuerpo de las mujeres y los hombres, que en principio requieren diferentes medidas para la ropa, existe una gran industria diferenciada en cuanto a la ropa interior. Para nosotras hay lencería, fajas y rellenos. Un surtido para modificar y adaptar nuestro cuerpo al ideal de belleza. Para ellos hay ropa cómoda y funcional. Ponte lo que te de la gana amiga pero dale una vuelta a este tema, que la sociedad nos deja el cerebro frito y ya dejamos de saber por qué y para quién hacemos las cosas ❤️",Espanhol,"['más' 'allá' 'de' 'el' 'diferencia' 'entre' 'el' 'cuerpo' 'de' 'el'
 'mujer' 'y' 'el' 'hombre' 'que' 'en' 'principio' 'requerir' 'diferente'
 'medida' 'para' 'el' 'ropa' 'existir' 'uno' 'gran' 'industria'
 'diferenciado' 'en' 'cuanto' 'a' 'el' 'ropa' 'interior' 'para' 'nosotra'
 'haber' 'lencería' 'faja' 'y' 'relleno' 'uno' 'surtido' 'para'
 'modificar' 'y' 'adaptar' 'nuestro' 'cuerpo' 'al' 'ideal' 'de' 'belleza'
 'para' 'él' 'haber' 'ropa' 'cómodo' 'y' 'funcional' 'ponte' 'él' 'que'
 'tú' 'de' 'el' 'gana' 'amiga' 'pero' 'dalir' 'uno' 'vuelta' 'a' 'este'
 'tema' 'que' 'el' 'sociedad' 'yo' 'dejar' 'el' 'cerebro' 'frito' 'y' 'ya'
 'dejar' 'de' 'saber' 'por' 'qué' 'y' 'para' 'quién' 'hacer' 'el' 'cosa'
 '❤' '️']","[ 1.37812763e-01  1.42816588e-01  3.97558138e-02  2.58389771e-01
  2.26785198e-01 -3.67770754e-02 -2.65954379e-02 -2.12996781e-01
 -6.05714992e-02  5.36649674e-02  1.87552854e-01 -6.80426136e-02
 -1.69659287e-01 -1.12034135e-01  2.20189229e-01 -6.83548972e-02
 -5.44648357e-02 -8.05585682e-02 -1.58278733e-01  2.30148628e-01
 -8.22749063e-02 -1.22876287e-01  7.53389671e-02 -9.72197670e-03
 -1.24188192e-01 -2.72546232e-01 -1.31834075e-01 -7.69632161e-02
 -1.63517654e-01 -2.47226879e-01 -1.21519364e-01 -4.77759428e-02
  2.56055564e-01  1.12204932e-01 -7.31730759e-02 -1.61266290e-02
  2.14506283e-01 -9.58981439e-02 -1.26850894e-02  1.26390874e-01
 -1.39695436e-01 -6.37204871e-02 -1.28988400e-01  1.31082103e-01
  4.16996330e-02  2.82438040e-01  2.45327011e-01  7.66827017e-02
 -4.87148315e-02 -9.20420885e-02  1.27590939e-01 -6.52879998e-02
 -1.18531868e-01 -2.69576944e-02  4.61917371e-02  8.51129517e-02
  1.49799511e-01 -7.00804368e-02 -2.66992629e-01  8.72669071e-02
 -9.43243224e-03 -3.44691500e-02 -3.20529155e-02  1.35317370e-01
  2.93117702e-01 -2.64876962e-01 -1.76171720e-01  1.83586836e-01
 -1.68476120e-01 -1.41476234e-02  1.93944171e-01 -8.12019855e-02
 -3.56318094e-02  8.55025202e-02  9.72606987e-02 -8.08468387e-02
  1.99453861e-01 -2.75037050e-01  5.55979609e-02  2.90295295e-02
  1.29942293e-03  2.95738094e-02  2.89499730e-01  2.16436505e-01
 -1.63556978e-01  1.53899476e-01 -1.25295162e-01 -4.75288145e-02
 -2.75116116e-01  9.61311981e-02 -1.88173443e-01  3.88338268e-02
  6.05999269e-02  9.12977010e-02  1.43224135e-01  2.49414265e-01
 -1.54632673e-01  9.20037478e-02  1.02075845e-01  8.00433308e-02
  7.76928812e-02  7.40719885e-02  1.14635989e-01  1.22981369e-02
  1.49794281e-01 -3.39984864e-01 -9.52974185e-02 -1.56571306e-02
 -2.28475984e-02  4.44665030e-02 -6.31734803e-02  9.91592035e-02
 -2.57598072e-01 -9.86919180e-02 -8.03591833e-02 -1.17557645e-01
 -9.88176093e-02  8.66686925e-02  8.05099756e-02  3.90639044e-02
 -8.14039782e-02 -1.30748879e-02  8.94300342e-02 -2.30312064e-01
  2.17170492e-01 -1.47407129e-02 -8.96290168e-02 -3.91578535e-04
  4.72332761e-02 -5.64900711e-02  1.55268878e-01  9.72686186e-02
 -1.16902158e-01  9.77299586e-02  2.76357532e-02  2.92269251e-04
  6.52737170e-03  7.92908221e-02  8.62005502e-02  1.51192099e-01
  3.67407873e-02  3.16950798e-01  3.98913145e-01  1.22381292e-01
 -1.12943605e-01  1.21452384e-01  4.70390655e-02 -1.87064588e-01
 -1.23042814e-01  3.00288051e-02 -3.12909372e-02  3.12750004e-02
 -8.93852208e-03  5.39490068e-03  2.85424069e-02  7.03538209e-02
 -9.88549516e-02 -5.92755713e-02 -9.04578716e-02  3.29280160e-02
  1.25493735e-01  7.56124780e-02 -2.29260460e-01  7.09020020e-03
 -8.66423547e-02 -1.15185745e-01 -1.08952604e-01 -1.56127205e-02
  1.79740757e-01 -1.29711684e-02  1.77932024e-01 -1.89618282e-02
  5.10280952e-02  2.46800091e-02  6.74841106e-02  2.41968736e-01
 -4.04577523e-01  2.16477588e-01 -1.61894858e-02  4.66232710e-02
  3.64953786e-01 -1.16572656e-01 -1.57660797e-01 -1.26370147e-01
 -3.20830196e-02 -1.78979769e-01 -2.19657317e-01 -4.76472676e-02
 -7.94039443e-02  2.56130576e-01  1.35545149e-01  1.92555189e-01
  2.37540826e-01  2.03104705e-01  7.30260089e-02 -9.49326828e-02
 -7.69964680e-02  1.60327137e-01 -2.31105074e-01 -5.99833839e-02
 -2.69972950e-01 -1.25837862e-03  1.33918911e-01 -1.97984397e-01
  1.06025524e-01  2.46885922e-02  2.91701555e-01 -9.53205898e-02
  1.33423209e-01  3.77135932e-01 -1.56265810e-01  7.83533901e-02
 -1.00182526e-01 -4.10542488e-02  1.84141323e-01 -2.28032237e-03
  6.28868816e-03  7.43084550e-02  1.19685931e-02 -1.55525133e-01
 -7.18693584e-02  2.24160329e-02 -1.08984061e-01 -1.92722261e-01
  1.46016227e-02  9.97500643e-02  1.28356144e-01  6.10731356e-02
  8.02775845e-02 -7.13322312e-03 -1.26379982e-01 -2.19099876e-02
  7.11655244e-02  2.80776620e-01 -8.50130152e-03 -2.25811660e-01
  4.76069488e-02  9.66910198e-02 -4.11276594e-02  5.77536151e-02
  4.32976969e-02 -9.99555364e-02 -1.09242305e-01 -2.20486179e-01
  1.05021730e-01  1.47148222e-01 -1.90150011e-02 -2.30737627e-01
 -1.06981926e-01  1.43066853e-01 -2.06874534e-01 -1.73062667e-01
  6.06592596e-02 -1.39308423e-02 -1.60702750e-01 -1.00762390e-01
 -1.34695008e-01  1.57324091e-01  1.66873187e-01 -8.57428014e-02
 -2.83879876e-01  1.42946690e-01  1.39255011e-02 -3.17939520e-02
 -1.14633806e-01  1.26499077e-02 -3.39134820e-02  1.14153497e-01
  9.76276547e-02 -2.41624042e-01 -3.12669158e-01 -2.42636397e-01
 -2.06386410e-02 -2.48084038e-01  1.15546316e-01 -5.06426953e-02
 -1.54455369e-02 -2.97472596e-01 -1.52825385e-01  7.37431576e-04
 -3.43866460e-02 -4.29567434e-02  1.06201798e-01  2.93107420e-01
  1.96275964e-01  2.36142516e-01  6.12379648e-02  8.46698582e-02
  7.33403414e-02  1.27733173e-02  3.43007296e-02  1.19095549e-01
 -1.91435084e-01 -1.22481855e-02  1.56437024e-01  2.33974177e-02
  2.07669549e-02  9.53883827e-02 -2.88399190e-01 -9.14989188e-02
  2.59448975e-01  1.56720936e-01 -1.74551189e-01  1.30161166e-01
  1.13835871e-01 -2.31071696e-01  2.49048993e-01  1.64666668e-01
 -5.96840717e-02  9.72975269e-02 -2.44880736e-01 -1.07378341e-01
 -1.27705619e-01  1.00079887e-01  7.90511444e-03 -8.86935294e-02
 -4.06462774e-02 -3.48856561e-02 -5.13257608e-02 -7.83694014e-02
 -2.23355070e-02 -6.10108338e-02  2.44861484e-01 -8.94431397e-02
 -1.28008276e-01  6.39648736e-02  3.17266025e-02  9.95332897e-02
 -2.68086016e-01  5.41078225e-02 -2.32808948e-01  1.54336035e-01
  1.64603516e-01  1.78831875e-01  4.30159681e-02  1.44803450e-01
 -2.16005802e-01  2.83822548e-02 -1.02975756e-01 -1.02580637e-01
  2.45816186e-01  7.20830634e-02 -1.46492362e-01  1.30117774e-01
  2.93973368e-02  1.58621799e-02 -2.38474369e-01 -9.04520527e-02
  8.60017687e-02  3.28293405e-02  2.25111410e-01  4.71499674e-02
 -3.16317342e-02 -4.98974882e-02  1.67834446e-01 -3.04999292e-01
 -2.31053457e-01 -1.40233129e-01 -8.81975740e-02 -6.74811751e-02
 -1.73259974e-01 -1.73754752e-01  1.32733762e-01  1.94550946e-01
  7.37800673e-02 -1.76968604e-01 -1.58810839e-02  5.92206344e-02
 -2.18918160e-01 -7.79645815e-02  1.39458984e-01 -3.17783877e-02
 -2.98110768e-02  5.63263595e-02 -2.25037217e-01 -1.33511975e-01
 -1.07485391e-02  1.96809009e-01  7.31621608e-02  1.85392216e-01
  8.62081647e-02 -2.95363784e-01  1.25779316e-01 -2.08497494e-02]",Espanha,0,1.0
